ID,east,north,longitude,latitude
118221,145000,241000,-8.82791648873696,53.4164813277904
118222,145000,242000,-8.82809095296881,53.4254652663975
118223,145000,243000,-8.82826551110186,53.4344491910099
118224,145000,244000,-8.82844016320406,53.4434331016287
118225,145000,245000,-8.82861490934342,53.4524169982551
118226,145000,246000,-8.82878974958799,53.46140088089
118227,145000,247000,-8.82896468400593,53.4703847495345
118228,145000,248000,-8.82913971266545,53.4793686041898
118229,145000,249000,-8.82931483563481,53.4883524448567
118230,145000,250000,-8.82949005298235,53.4973362715365
118231,145000,251000,-8.82966536477651,53.5063200842301
118232,145000,252000,-8.82984077108573,53.5153038829386
118233,145000,253000,-8.83001627197858,53.5242876676631
118234,145000,254000,-8.83019186752366,53.5332714384046
118235,145000,255000,-8.83036755778966,53.5422551951643
118236,145000,256000,-8.83054334284532,53.5512389379431
118237,145000,257000,-8.83071922275946,53.5602226667421
118238,145000,258000,-8.83089519760096,53.5692063815625
118239,145000,259000,-8.83107126743879,53.5781900824052
118240,145000,260000,-8.83124743234196,53.5871737692714
118241,145000,261000,-8.83142369237956,53.596157442162
118242,145000,262000,-8.83160004762074,53.6051411010783
118243,145000,263000,-8.83177649813474,53.6141247460211
118244,145000,264000,-8.83195304399084,53.6231083769918
118245,145000,265000,-8.83212968525842,53.6320919939912
118246,145000,266000,-8.83230642200691,53.6410755970205
118247,145000,267000,-8.83248325430581,53.6500591860807
118248,145000,268000,-8.83266018222468,53.659042761173
118249,145000,269000,-8.83283720583318,53.6680263222984
118250,145000,270000,-8.833014325201,53.677009869458
118251,145000,271000,-8.83319154039792,53.6859934026528
118252,145000,272000,-8.8333688514938,53.694976921884
118253,145000,273000,-8.83354625855854,53.7039604271526
118254,145000,274000,-8.83372376166215,53.7129439184598
118255,145000,275000,-8.83390136087466,53.7219273958065
118256,145000,276000,-8.8340790562662,53.7309108591939
118257,145000,277000,-8.83425684790699,53.7398943086231
118258,145000,278000,-8.83443473586726,53.7488777440952
118259,145000,279000,-8.83461272021737,53.7578611656112
118260,145000,280000,-8.83479080102771,53.7668445731722
118261,145000,281000,-8.83496897836876,53.7758279667794
118262,145000,282000,-8.83514725231107,53.7848113464338
118263,145000,283000,-8.83532562292524,53.7937947121365
118264,145000,284000,-8.83550409028197,53.8027780638886
118265,145000,285000,-8.83568265445202,53.8117614016913
118266,145000,286000,-8.8358613155062,53.8207447255455
118267,145000,287000,-8.83604007351542,53.8297280354524
118268,145000,288000,-8.83621892855064,53.8387113314131
118269,145000,289000,-8.83639788068291,53.8476946134287
118270,145000,290000,-8.83657692998332,53.8566778815003
118271,145000,291000,-8.83675607652306,53.865661135629
118272,145000,292000,-8.83693532037338,53.8746443758159
118273,145000,293000,-8.83711466160562,53.8836276020621
118274,145000,294000,-8.83729410029114,53.8926108143687
118275,145000,295000,-8.83747363650144,53.9015940127368
118276,145000,296000,-8.83765327030802,53.9105771971674
118277,145000,297000,-8.83783300178252,53.9195603676619
118278,145000,298000,-8.83801283099661,53.9285435242211
118279,145000,299000,-8.83819275802203,53.9375266668463
118280,145000,300000,-8.83837278293061,53.9465097955386
118281,145000,301000,-8.83855290579425,53.955492910299
118282,145000,302000,-8.8387331266849,53.9644760111287
118283,145000,303000,-8.83891344567462,53.9734590980287
118284,145000,304000,-8.83909386283551,53.9824421710003
118285,145000,305000,-8.83927437823975,53.9914252300444
118286,145000,306000,-8.8394549919596,54.0004082751623
118287,145000,307000,-8.83963570406738,54.0093913063551
118288,145000,308000,-8.83981651463549,54.0183743236238
118289,145000,309000,-8.83999742373642,54.0273573269696
118290,145000,310000,-8.8401784314427,54.0363403163936
118291,145000,311000,-8.84035953782694,54.0453232918969
118292,145000,312000,-8.84054074296185,54.0543062534807
118293,145000,313000,-8.84072204692018,54.0632892011461
118294,145000,314000,-8.84090344977477,54.0722721348941
118295,145000,315000,-8.84108495159853,54.081255054726
118296,145000,316000,-8.84126655246444,54.0902379606428
118297,145000,317000,-8.84144825244556,54.0992208526457
118298,145000,318000,-8.84163005161502,54.1082037307358
118299,145000,319000,-8.84181195004602,54.1171865949142
118300,145000,320000,-8.84199394781183,54.1261694451821
118301,145000,321000,-8.84217604498581,54.1351522815405
118302,145000,322000,-8.84235824164138,54.1441351039907
118303,145000,323000,-8.84254053785205,54.1531179125338
118304,145000,324000,-8.84272293369136,54.1621007071708
118305,145000,325000,-8.84290542923299,54.171083487903
118306,145000,326000,-8.84308802455064,54.1800662547315
118307,145000,327000,-8.8432707197181,54.1890490076573
118308,145000,328000,-8.84345351480925,54.1980317466817
118309,145000,329000,-8.84363640989803,54.2070144718058
118310,145000,330000,-8.84381940505845,54.2159971830306
118311,145000,331000,-8.84400250036461,54.2249798803575
118312,145000,332000,-8.84418569589068,54.2339625637874
118313,145000,333000,-8.84436899171088,54.2429452333216
118314,145000,334000,-8.84455238789954,54.2519278889612
118018,145000,38000,-8.7943530898013,51.5924506063693
118019,145000,39000,-8.79450980961897,51.601437406168
118020,145000,40000,-8.79466661082636,51.6104241917805
118021,145000,41000,-8.79482349347933,51.6194109632078
118022,145000,42000,-8.79498045763381,51.6283977204507
118023,145000,43000,-8.79513750334579,51.6373844635101
118024,145000,44000,-8.79529463067129,51.6463711923867
118025,145000,45000,-8.7954518396664,51.6553579070814
118026,145000,46000,-8.79560913038726,51.664344607595
118027,145000,47000,-8.79576650289006,51.6733312939285
118028,145000,48000,-8.79592395723103,51.6823179660825
118029,145000,49000,-8.79608149346648,51.691304624058
118030,145000,50000,-8.79623911165275,51.7002912678558
